,practice,pct,rate,rural_urban_code,mean_percentile,num_gps_june,num_gps_sept,CL,PH,PHAS,TOTAL,Value_imd,Value_satisfaction,Value_long_term_health,Value_over_65,Value_under_18,dispensing_patients,total_items,list_size,Principal Supplier,Principal System
5860,M88013,05L,0.0,6.0,0.4884381895566234,8.0,8.0,399.70000000000016,92.31,27.0,519.0100000000001,37.6999163775925,48.3327100183836,57.34306854456679,16.9040064930274,23.255367815243893,0.0,241227.0,13887.583333333336,TPP,SystmOne
5861,M88014,05L,0.0,6.0,0.5831231046530064,3.0,3.0,345.44,69.5,22.74,437.68,35.84206405607929,57.8083130878453,56.1649939894551,15.2005799903335,20.908651522474607,0.0,70449.0,4266.333333333333,TPP,SystmOne
5862,M88015,05L,0.02865329512893983,6.0,0.6369653586513669,3.0,3.0,432.0,87.0,27.0,546.0,19.1591044101433,64.66532200269789,56.178693917420304,18.3180866306624,20.529042213159894,0.0,185739.0,9468.583333333334,TPP,SystmOne
5863,M88016,05L,0.0,6.0,0.4133140076557214,2.0,2.0,387.22,97.0,26.35,510.57,32.384013705851395,74.3746878690452,56.9884447979109,23.2472324723247,20.0948866631523,0.0,51850.0,1908.666666666667,TPP,SystmOne
5864,M88018,05L,0.0,6.0,0.5456510700986917,13.0,13.0,421.12,94.0,25.51,540.63,33.7114303942418,76.76953477951808,50.1201420439118,14.0388180133028,23.7226038599935,0.0,322298.0,18583.5,TPP,SystmOne
5865,M88019,05L,0.0,6.0,0.3982386979025142,2.0,2.0,432.31,95.31,27.0,554.62,33.0523850959393,52.0720217847931,58.8827826482175,16.3319946452477,20.7764390896921,0.0,39401.0,2208.25,TPP,SystmOne
5866,M88020,15E,0.014563106796116505,6.0,0.5931656556381412,10.0,10.0,433.84,86.83,23.85,544.5200000000002,26.118104463732198,84.10033376771659,48.2266891702949,17.6156170113874,17.9797040824231,0.0,171962.0,13300.083333333336,EMIS,EMIS Web
5867,M88021,05L,0.004651162790697674,6.0,0.4842732771894108,4.0,4.0,424.0,88.49,27.0,539.49,16.6021594301221,86.3159063488426,48.4211723766639,25.186567164179106,18.270013568520998,0.0,102134.0,5976.583333333334,TPP,SystmOne
5868,M88022,05L,0.0,6.0,0.5884030795541636,2.0,2.0,396.38000000000005,94.02,26.56,516.96,35.246414852166,79.4679911442695,71.69656475572341,21.178088471235398,20.2842081136832,0.0,107827.0,4283.166666666667,TPP,SystmOne
5869,M88023,05L,0.1056338028169014,6.0,0.6612794661839004,4.0,4.0,397.82,94.89,22.01,514.7199999999998,40.40129165541449,58.8356105690903,53.1316613498462,15.8790170132325,23.3270321361059,0.0,90426.0,3677.166666666666,TPP,SystmOne
5870,M88024,05L,0.0,6.0,0.5436990055214339,2.0,2.0,402.34,94.09,26.06,522.49,16.1991852459016,82.2470642152605,55.367691922561704,25.6065573770492,15.0426229508197,0.0,70842.0,3054.916666666666,TPP,SystmOne
5871,M88026,05L,0.0,6.0,0.4891545256785938,2.0,2.0,420.86,93.88,27.0,541.74,33.733172231497,71.0757223336728,48.2702075795601,12.350486787204499,26.158553546592497,0.0,71601.0,3938.416666666667,TPP,SystmOne
5872,M88030,05L,0.0,6.0,0.4085709123431399,3.0,3.0,425.49,97.0,27.0,549.49,31.4475594059406,52.804824365165395,67.66207661675921,22.777334397446104,18.4900239425379,0.0,134808.0,6213.75,EMIS,EMIS Web
5873,M88031,05L,0.0,6.0,0.4789127465136006,1.0,1.0,426.47000000000014,97.0,26.15,549.62,31.89423628193,53.8860547459365,56.040166718658284,16.2724692526017,23.0842005676443,0.0,65566.0,4011.916666666666,EMIS,EMIS Web
5874,M88032,05L,0.0,6.0,0.4419033497223753,,,418.08,97.0,27.0,542.08,36.398105124489604,45.3807332779109,53.1639924837232,13.1603214332762,27.226979317613,0.0,122405.0,7811.333333333334,,
5875,M88035,05L,0.0,6.0,0.4591872798580466,5.0,13.0,434.65,97.0,27.0,558.6500000000002,37.880571009772,69.8860819795963,60.328101535521,14.5229566916314,24.0573103223706,0.0,57040.0,3137.583333333333,TPP,SystmOne
5876,M88036,05L,0.0,6.0,0.4741773999680217,1.0,1.0,432.0,97.0,27.0,556.0,40.29460911345321,57.1722399754885,40.68349959978229,11.648079306071901,23.5935563816605,0.0,59902.0,3200.5,TPP,SystmOne
5877,M88038,05L,0.0,6.0,0.505455498827666,10.0,12.0,431.84,97.0,26.65,555.49,39.1706317494601,79.7733194012218,54.1203579660377,16.8662870606715,23.0865894364814,0.0,262925.0,10389.75,TPP,SystmOne
5878,M88040,05L,0.00909090909090909,6.0,0.4786010456889277,2.0,2.0,419.07,97.0,27.0,543.0699999999998,39.2328984771573,66.91274939007529,37.106908251178496,10.338680926916199,22.2816399286988,0.0,125858.0,7658.666666666666,EMIS,EMIS Web
5879,M88041,05L,0.0,6.0,0.29774811829969106,2.0,2.0,424.13,97.0,27.0,548.1299999999999,44.5281728149829,31.0017909933389,44.271274275594216,6.5531914893617,30.4964539007092,0.0,51265.0,3503.833333333333,TPP,SystmOne
5880,M88042,05L,0.03076923076923077,6.0,0.4674137516342095,1.0,1.0,433.46,97.0,27.0,557.46,27.1793963024413,59.1037146632413,51.7680296909824,10.4976303317536,24.2132701421801,0.0,72295.0,4431.333333333333,TPP,SystmOne
5881,M88043,05L,0.013245033112582781,6.0,0.4068063743148708,4.0,4.0,368.45999999999987,85.47999999999998,27.0,480.94,27.1010289212207,84.2224539250738,52.110970868887215,11.617594891805599,26.984746363958894,0.0,80029.0,5939.5,TPP,SystmOne
5882,M88044,05L,0.0,6.0,0.40507668925951307,1.0,1.0,401.59,85.47,25.630000000000006,512.69,41.23896589716679,68.4709107079929,49.40169576360601,13.926042486231301,19.139784946236606,0.0,53695.0,3797.25,TPP,SystmOne
5883,M88600,05L,0.0,6.0,0.4876112790906918,3.0,3.0,422.43,97.0,27.0,546.4300000000002,37.0918973642172,52.7800355468161,58.138366866531,16.327345309381197,25.1576846307385,0.0,52621.0,2745.583333333333,TPP,SystmOne
5884,M88610,05L,0.0,6.0,0.4663752142555177,7.0,7.0,418.43,96.42,27.0,541.8499999999998,39.60433839737861,65.1086759477583,47.5216381356295,10.396187071790301,26.380697050938306,0.0,43695.0,3643.083333333334,TPP,SystmOne
5885,M88612,05L,0.010752688172043012,6.0,0.6736274721465291,3.0,3.0,422.93,91.76,27.0,541.69,43.9421622253389,93.8638759813926,51.7353446291876,13.5577372604021,25.8859280037401,0.0,91796.0,4214.5,TPP,SystmOne
5886,M88616,05L,0.013422818791946308,6.0,0.5168960305059263,2.0,2.0,429.52,97.0,27.0,553.52,40.729098939929294,45.0731968414492,64.0892851046664,15.0,22.0298913043478,0.0,194185.0,9896.166666666666,TPP,SystmOne
5887,M88618,05L,0.0,6.0,0.4589041759348327,1.0,1.0,402.4,97.0,25.91,525.31,33.727873542600896,62.701713343444794,50.712484303901704,12.825112107623301,25.982062780269107,0.0,39317.0,2318.833333333333,TPP,SystmOne
5888,M88619,05L,0.0,6.0,0.4455769754861545,7.0,6.0,407.00000000000006,86.16999999999999,27.0,520.1700000000002,38.125670530281,90.48022760674549,54.391613212526295,17.702448210922803,22.0136172678546,0.0,121639.0,7522.333333333332,TPP,SystmOne
5889,M88620,05L,0.0,6.0,0.5087466034493232,1.0,1.0,417.13000000000005,97.0,27.0,541.1300000000001,30.7193951905626,51.0814964154872,61.221219801277705,14.700544464609802,24.428312159709602,0.0,45639.0,2316.083333333333,EMIS,EMIS Web
5890,M88623,05L,0.0,6.0,0.5242694342931168,1.0,1.0,435.0,97.0,27.0,559.0,21.0648975249674,75.80504569252301,52.7709475438101,17.4989144594008,20.1215805471125,0.0,42119.0,2327.083333333333,TPP,SystmOne
5891,M88624,05L,0.0,6.0,0.5073234608312732,,,355.91999999999985,97.0,26.48,479.3999999999999,,,,,,0.0,47427.0,4266.4,,
5892,M88625,05L,0.0,6.0,0.3508046655689727,2.0,2.0,411.04,97.0,25.4,533.44,39.5294259259259,68.6444885554299,56.6920206665808,12.7878289473684,22.5657894736842,0.0,21771.0,2616.4166666666665,EMIS,EMIS Web
5893,M88626,05L,0.0,6.0,0.42244844442644414,2.0,2.0,396.85,97.0,27.0,520.85,41.3868880742913,60.405385066803895,53.209059380163204,13.0009775171066,22.258064516128997,0.0,55730.0,2110.75,TPP,SystmOne
5894,M88627,05L,0.006060606060606061,6.0,0.5280440184700538,1.0,1.0,360.79999999999984,78.58,26.32,465.6999999999999,35.8976438831104,68.3301993023671,73.5328095363748,18.8211986131748,19.5641406636949,0.0,58391.0,2114.416666666667,TPP,SystmOne
5895,M88628,05L,0.0,6.0,0.6663495492044861,2.0,2.0,394.6,97.0,27.0,518.5999999999998,36.493594880546105,59.2235140706936,49.215754834375296,12.457337883959001,22.1638225255973,0.0,57576.0,3017.583333333333,TPP,SystmOne
5896,M88629,05L,0.0,6.0,0.5437796165676133,2.0,2.0,422.2,96.5,27.0,545.7,37.8806496598639,71.9525374932369,60.865653372879706,9.47061680427392,25.973773676542002,0.0,22352.0,2048.9166666666665,TPP,SystmOne
5897,M88630,05L,0.0,6.0,0.457751338962636,6.0,6.0,429.98,91.36,26.28,547.62,38.3353881932021,61.123380453679886,54.815524427723,12.7191413237925,25.5348837209302,0.0,99882.0,5747.416666666666,TPP,SystmOne
5898,M88633,05L,0.0,6.0,0.4683130622379389,2.0,2.0,432.73,96.68,27.0,556.4100000000002,36.6637998941239,69.8190190459424,45.929416016428796,13.439153439153399,21.3280423280423,0.0,84275.0,3971.833333333333,TPP,SystmOne
5899,M88635,05L,0.0,6.0,0.4456961779199532,2.0,2.0,423.28999999999985,93.97,23.56,540.8199999999998,34.7170876712329,77.4368026934237,58.6275782963956,18.630136986301398,24.1534246575342,0.0,43960.0,1838.333333333333,EMIS,EMIS Web
5900,M88637,05L,0.0,6.0,0.30610891448492433,4.0,4.0,336.30999999999995,57.4,27.0,420.70999999999987,42.236464837905295,78.5118378892966,47.7340222335684,9.625935162094759,30.7930174563591,0.0,42927.0,1930.5,TPP,SystmOne
5901,M88639,05L,0.0,6.0,0.42411367806633016,2.0,3.0,425.32,96.42,27.0,548.7399999999999,41.186233296005994,60.0673366906892,54.8693077203232,9.518477043673007,23.575961179544606,0.0,64656.0,2881.666666666666,TPP,SystmOne
5902,M88640,05L,0.0,6.0,0.4301608574760557,1.0,1.0,422.72,96.22,27.0,545.94,34.8765373320837,38.2823428534005,44.843489069523706,11.9337706966573,23.199000312402397,0.0,52936.0,3266.833333333333,TPP,SystmOne
5903,M88643,05L,0.0,6.0,0.5553771848625514,2.0,2.0,400.48,97.0,24.76,522.24,35.968605416666705,78.6868921415658,66.55578634646909,12.229166666666698,24.6291666666667,0.0,120021.0,4961.916666666666,TPP,SystmOne
5904,M88645,05L,0.0,6.0,0.6579689636963061,5.0,5.0,281.7000000000001,82.02,22.81,386.53,29.1021280696877,77.84815093048542,59.1171803277891,13.2987590294499,25.5065752917207,0.0,215735.0,10805.5,Vision,Vision 3 Hosted
5905,M88646,05L,0.0,6.0,0.5613525192343995,1.0,1.0,425.19,97.0,24.0,546.19,38.8698115662651,72.97370801899321,57.9801078959408,12.578313253011999,23.7879518072289,0.0,50407.0,2013.083333333333,EMIS,EMIS Web
5906,M88647,05L,0.0,6.0,0.3396843435167776,2.0,2.0,432.0,97.0,27.0,556.0,37.2406815696366,74.0976279389682,51.9757390207262,7.26454516232723,28.704596592735506,0.0,54522.0,3477.75,EMIS,EMIS Web
5907,M89001,15E,0.0,6.0,0.492232685405984,4.0,3.0,434.21,97.0,27.0,558.21,24.707547671840402,75.6612507773389,62.093312391412105,22.7747861894203,16.1862527716186,0.0,58527.0,3277.666666666667,TPP,SystmOne
5908,M89002,15E,0.0051813471502590676,6.0,0.5325882352523682,1.0,1.0,397.1,97.0,25.32,519.4200000000002,42.2857994775661,39.2692555927598,58.9278399251152,13.7215734480639,23.8291333743085,0.0,159278.0,6466.833333333334,TPP,SystmOne
5909,M89003,15E,0.07162162162162163,6.0,0.5082146883565998,46.0,44.0,430.39,97.0,27.0,554.3900000000001,11.154750360499198,78.63200032190821,57.4446914523555,21.682646927318807,19.677579611505802,0.0,669197.0,40516.75,TPP,SystmOne
5910,M89004,15E,0.006779661016949152,6.0,0.4794858695910661,4.0,4.0,422.03,89.46000000000002,27.0,538.49,11.9758903630267,85.2501062354701,59.02150211246389,20.9505758856976,20.335325849249198,0.0,99158.0,7547.333333333334,EMIS,EMIS Web
5911,M89005,15E,0.06733167082294264,6.0,0.5541610033883346,4.0,4.0,419.41,92.7,27.0,539.11,12.624394012829699,92.06278496636429,55.12305823202949,25.5880256593015,18.104062722737,0.0,132298.0,7357.833333333332,TPP,SystmOne
5912,M89007,15E,0.013888888888888888,6.0,0.5465434239796739,4.0,3.0,434.0,97.0,27.0,558.0,17.7096234600964,73.02150706431041,62.76609147239,16.0328512765578,23.2672737011248,0.0,79752.0,5765.666666666666,TPP,SystmOne
5913,M89008,15E,0.057971014492753624,6.0,0.5782729486772868,6.0,8.0,417.7000000000001,92.69,27.0,537.3900000000001,47.808265248226995,59.663599475134895,71.4387004095622,15.5339805825243,23.6675029998909,0.0,221674.0,9070.333333333334,TPP,SystmOne
5914,M89009,15E,0.05531914893617021,6.0,0.5937458381483879,5.0,5.0,431.04,95.67,27.0,553.71,26.952238560510807,72.9526764299747,50.5554561389979,18.2741607816581,21.619425365193,0.0,234058.0,10783.666666666666,TPP,SystmOne
5915,M89010,15E,0.0,6.0,0.5747501803302884,8.0,8.0,434.97,95.5,27.0,557.47,4.38001772175025,86.301821306792,54.8889550419096,25.8927755959448,19.0464882637684,0.0,141994.0,11055.0,TPP,SystmOne
5916,M89012,15E,0.04279279279279279,,0.5082902748897129,6.0,6.0,432.92,97.0,27.0,556.92,46.8991377827631,48.7248867484233,63.9285753906012,16.0029912133109,24.5989904655076,0.0,231466.0,11273.666666666664,TPP,SystmOne
5917,M89013,15E,0.27388535031847133,6.0,0.4753476689921563,2.0,2.0,434.24,97.0,26.97,558.21,45.9104652942248,69.5709772648721,52.978435918512794,11.683348498635096,29.976342129208398,0.0,105233.0,5596.5,TPP,SystmOne
5918,M89015,15E,0.01675977653631285,6.0,0.4986232768918283,,,434.94,97.0,27.0,558.94,16.1653018797692,78.18383816717859,53.6748355153197,19.616601526149303,19.6836032011911,0.0,204069.0,11100.666666666664,TPP,SystmOne
5919,M89016,15E,0.0,6.0,0.3756899113637903,8.0,6.0,434.99,97.0,27.0,558.99,8.74297014337482,77.2269363774048,53.592829929611504,24.1238087737261,19.261242813263,0.0,249514.0,12898.0,TPP,SystmOne
5920,M89017,15E,0.048357664233576646,6.0,0.5435018400891671,13.0,13.0,426.09,89.54,27.0,542.63,8.999392318935529,81.655377715556,56.4637949772158,25.822708259839697,18.8640830519579,0.0,449201.0,22217.166666666664,EMIS,EMIS Web
5921,M89019,15E,0.10869565217391304,6.0,0.5127280080477391,9.0,9.0,429.05,96.47,27.0,552.52,17.9714854048964,81.480486268823,47.542619994795,15.8776470588235,23.023058823529396,0.0,199701.0,10885.916666666666,Vision,Vision 3 Hosted
5922,M89021,15E,0.0,6.0,0.4743373317437722,5.0,5.0,424.89,94.41,26.71,546.01,18.5459131908238,84.060237320822,55.4035033906746,24.824172961708797,15.2800208387601,0.0,112929.0,3960.916666666666,EMIS,EMIS Web
5923,M89024,15E,0.0,6.0,0.4942952341087604,,,411.56,96.86,27.0,535.4200000000002,24.5540176678445,82.8150587942479,44.215899968504,17.773851590106002,20.190812720848104,0.0,60166.0,2904.75,TPP,SystmOne
5924,M89026,15E,0.06485355648535565,6.0,0.4238087530016293,6.0,6.0,413.92000000000013,93.25,27.0,534.1700000000002,31.0452415257766,85.08693887735959,60.5814246875453,17.6132578281146,21.660559626915397,0.0,220493.0,11824.666666666664,TPP,SystmOne
5925,M89027,15E,0.0,6.0,0.3927370222358366,3.0,3.0,413.79,96.83,27.0,537.6199999999999,42.7689548884251,74.7550835839148,67.0524817311167,14.8932755576954,26.519017814155003,0.0,161354.0,6668.416666666668,TPP,SystmOne
5926,M89028,15E,0.02857142857142857,6.0,0.5030562249051348,9.0,9.0,407.08,75.71000000000002,27.0,509.79,4.71825881377022,84.42636963371241,54.869946441756106,15.9837425348374,20.2869940278699,0.0,138112.0,12191.333333333332,Vision,Vision 3 Hosted
5927,M89030,15E,0.0,6.0,0.41411861289233387,4.0,4.0,428.81,97.0,27.0,552.81,4.789639673433361,86.22054729280121,42.931439364194105,19.113756613756607,22.980599647266306,0.0,49554.0,4548.666666666667,TPP,SystmOne
5928,M89601,15E,0.11037527593818984,6.0,0.5277761200947452,5.0,5.0,433.09,96.99,27.0,557.0799999999998,9.568693449334699,91.2500049970747,49.6485911925638,17.2561848292783,21.739930484563494,0.0,140202.0,10419.0,EMIS,EMIS Web
5929,M89602,15E,0.007633587786259542,6.0,0.4185694822187834,2.0,2.0,422.19,94.95,27.0,544.14,36.5791430571109,86.90006953288271,55.7293728166486,18.303946263644,19.7984886649874,0.0,82149.0,3837.75,EMIS,EMIS Web
5930,M89606,15E,0.0,6.0,0.4764607688340611,,,425.66,97.0,27.0,549.6600000000002,8.96625876817793,75.5157027200984,57.806546369522295,16.295979469632197,19.161676646706606,0.0,7753.0,2405.8,,
5931,M89608,15E,0.0,6.0,0.3686653649668529,3.0,3.0,433.3,97.0,27.0,557.3,7.24865489130435,95.8080103357312,50.9184988142204,20.0067934782609,22.201086956521696,0.0,39039.0,3038.75,EMIS,EMIS Web
5932,M91003,05Y,0.0,6.0,0.515270462367303,8.0,10.0,432.0,97.0,27.0,556.0,23.5561988405797,67.8041284574678,56.0365969943212,18.0843356035357,21.1940298507463,0.0,97114.0,7109.0,EMIS,EMIS Web
5933,M91004,05Y,0.0,6.0,0.4716368812799906,7.0,7.0,434.42,94.57,21.31,550.3,47.8564829342291,75.75544024946821,55.1725522990561,12.2115072055477,27.0755228085383,0.0,173135.0,9593.666666666668,EMIS,EMIS Web
5934,M91006,05Y,0.21904761904761905,6.0,0.5112701619564315,2.0,2.0,435.0,95.79,27.0,557.79,27.315224777835894,88.1862475700655,61.5358303397569,17.493472584856402,23.644908616188,0.0,77683.0,3974.666666666666,EMIS,EMIS Web
5935,M91007,05Y,0.0,6.0,0.4750081063549187,6.0,6.0,430.39,97.0,27.0,554.39,21.1098028822904,80.2195560356164,59.6191907652948,20.626026470872397,19.909187518114198,0.0,195197.0,10282.083333333334,EMIS,EMIS Web
5936,M91008,05Y,0.004807692307692308,6.0,0.5609427151982809,4.0,4.0,425.28,97.0,27.0,549.28,37.6930139339339,72.5987434387206,62.752217980708714,15.731956286777999,26.124654737600604,0.0,171167.0,8352.5,EMIS,EMIS Web
5937,M91009,05Y,0.10864197530864197,6.0,0.6016024193684959,4.0,4.0,431.91,96.56,27.0,555.47,21.5489573510887,75.4551834665691,60.026378075874796,20.7696457471678,18.590181622010398,73.0,123654.0,5561.25,EMIS,EMIS Web
5938,M91010,05Y,0.1352549889135255,6.0,0.5953787631385421,5.0,5.0,417.57000000000016,96.21,26.36,540.1400000000001,13.4670197898032,89.92246021808559,57.17991928578521,23.43208496366689,19.4119619899385,0.0,162077.0,8960.25,EMIS,EMIS Web
5939,M91011,05Y,0.16417910447761194,6.0,0.5929094586752593,5.0,5.0,302.41,62.52,21.68,386.61,25.6930531394009,72.72601902518741,54.9544855689048,25.1797526603394,19.056658038539,0.0,143571.0,7017.333333333334,EMIS,EMIS Web
5940,M91013,05Y,0.1141552511415525,6.0,0.602953870684981,4.0,2.0,425.52,97.0,24.06,546.5799999999998,35.3219699349516,73.46060968822479,63.02876163194261,18.0448743360025,21.442955680647,0.0,208547.0,10807.333333333332,EMIS,EMIS Web
5941,M91014,05Y,0.0,6.0,0.5389555153129411,1.0,2.0,395.92,94.67,23.93,514.52,40.184319178082205,67.36987636631329,67.0062297665251,13.728175282437501,23.7863745292708,0.0,74483.0,2845.583333333333,EMIS,EMIS Web
5942,M91015,05Y,0.10644257703081232,,0.6267871018754809,10.0,10.0,432.19,97.0,27.0,556.19,31.940671221580896,86.60158258401907,47.9075939588865,18.830175356008,19.90584912322,0.0,166400.0,8928.75,EMIS,EMIS Web
5943,M91016,05Y,0.0,6.0,0.4356016220293775,5.0,5.0,409.52,89.47000000000001,24.47,523.46,25.5442820471424,49.8970372570568,49.2689187918414,19.2220787604906,21.1362169141382,0.0,102465.0,6193.666666666668,EMIS,EMIS Web
5944,M91017,05Y,0.0425531914893617,6.0,0.4811202038031708,6.0,6.0,423.23,97.0,27.0,547.23,13.4205816326531,89.8511500470345,52.8965914834929,27.8282828282828,16.5171717171717,0.0,151660.0,9953.166666666668,EMIS,EMIS Web
5945,M91018,05Y,0.0,6.0,0.44632890000577297,2.0,2.0,426.72,94.26,26.62,547.6,38.243806441810996,78.615039894465,44.057471594937496,17.187026371627802,21.0973022127918,0.0,54976.0,3246.5,EMIS,EMIS Web
5946,M91019,05Y,0.007858546168958742,6.0,0.5141476104702277,8.0,8.0,434.91,97.0,27.0,558.9100000000002,21.5795236136718,73.48523394006129,52.692895026393614,22.581787282254602,19.4405891516782,0.0,330943.0,14362.75,EMIS,EMIS Web
5947,M91020,05Y,0.15384615384615385,6.0,0.5743721020869987,4.0,4.0,410.90000000000015,95.24,27.0,533.1400000000001,15.5020356300142,87.84223323209909,61.4720224238108,20.033034450212398,21.1798017932987,0.0,88666.0,4352.583333333333,EMIS,EMIS Web
5948,M91021,05Y,0.02967359050445104,6.0,0.6008844895475104,3.0,3.0,411.4399999999998,96.33,27.0,534.7699999999999,34.3148622005791,74.5629565207378,57.530401141752385,16.254277441432,22.6928138983943,0.0,172407.0,7853.916666666668,EMIS,EMIS Web
5949,M91022,05Y,0.010471204188481676,6.0,0.5799637830403949,2.0,1.0,435.0,97.0,27.0,559.0,47.639193121693104,74.5774520959587,54.6815334402375,9.712773998488279,28.0045351473923,0.0,68627.0,2726.416666666667,EMIS,EMIS Web
5950,M91024,05Y,0.0,6.0,0.4597156658311683,1.0,1.0,434.15,97.0,27.0,558.15,19.7313977812995,90.55423793793699,54.2502874562175,27.2583201267829,16.7908082408875,0.0,45435.0,2473.75,EMIS,EMIS Web
5951,M91025,05Y,0.023255813953488372,6.0,0.473454325795531,1.0,1.0,435.0,97.0,27.0,559.0,38.9293936049802,71.1027946141962,55.6021985291094,9.70571590265988,29.717034521788307,0.0,36839.0,3605.75,,
5952,M91026,05Y,0.0,6.0,0.3849391472386808,2.0,3.0,435.0,97.0,27.0,559.0,39.7739682274247,66.1946699973003,66.1897316275151,12.433155080213899,26.009358288770102,0.0,44778.0,3262.166666666666,EMIS,EMIS Web
5953,M91028,05Y,0.0,6.0,0.5359104648100603,2.0,3.0,421.92,90.27,27.0,539.1899999999998,35.5180485483103,83.4374905783868,65.8969880332356,19.1008563273073,21.750713606089395,0.0,97617.0,4419.083333333333,EMIS,EMIS Web
5954,M91029,05Y,0.0,6.0,0.4522789937057144,4.0,3.0,428.73,97.0,27.0,552.73,40.7089437646446,85.09668151195709,62.395566183712,11.5334548294715,28.4509242384796,0.0,89027.0,4283.166666666666,EMIS,EMIS Web
5955,M91032,05Y,0.0,6.0,0.442005690006618,4.0,4.0,434.98,97.0,27.0,558.98,14.7748304603145,77.594785694133,66.0584638195946,18.9240386436825,21.761697291153602,0.0,92896.0,5147.666666666667,EMIS,EMIS Web
5956,M91033,05Y,0.0,6.0,0.44029551211497453,4.0,4.0,431.77,97.0,26.75,555.52,34.655537398761304,90.84263344776541,65.2809737162454,14.5,22.9,0.0,71321.0,4592.916666666666,EMIS,EMIS Web
5957,M91034,05Y,0.0,6.0,0.4645642375214147,3.0,3.0,435.0,97.0,27.0,559.0,34.5594820987654,90.0902823365465,72.22662492757641,22.5468010697387,19.119522731948198,0.0,101710.0,4957.416666666667,EMIS,EMIS Web
5958,M91036,05Y,0.08571428571428572,6.0,0.39660528305052656,3.0,4.0,390.75999999999993,88.0,24.0,502.75999999999993,48.0912310993727,71.0766199844464,52.6653766179039,12.2361477572559,27.361477572559398,0.0,75713.0,3000.833333333333,EMIS,EMIS Web
5959,M91602,05Y,0.0,6.0,0.4062548319774463,,,435.0,97.0,27.0,559.0,42.924483027267605,74.29168361262042,54.230789310476894,14.705882352941199,23.496115427303,0.0,40371.0,1894.333333333333,EMIS,EMIS Web
5960,M91604,05Y,0.0,6.0,0.4895949284876005,2.0,3.0,433.09,97.0,27.0,557.0899999999998,39.7910749111224,77.60162141476059,68.5179052330904,18.3295252602183,20.1370906321401,0.0,79165.0,3983.333333333334,EMIS,EMIS Web
5961,M91609,05Y,0.0784313725490196,6.0,0.3879277857055376,3.0,5.0,387.04,71.2,24.0,482.24,26.5820712328767,85.4216671002322,48.357594265477,15.945205479452099,23.1780821917808,0.0,26376.0,1879.583333333333,EMIS,EMIS Web
5962,M91611,05Y,0.1896551724137931,6.0,0.4578745349480302,1.0,1.0,425.29,97.0,27.0,549.29,46.1040401156487,74.02378125723841,56.0218169571175,13.9450867052023,29.4436416184971,0.0,65007.0,2762.083333333333,EMIS,EMIS Web
5963,M91612,05Y,0.0,6.0,0.4990917049897274,3.0,3.0,416.86,97.0,27.0,540.86,42.2476052052786,89.84296266603029,65.615258617097,18.1451612903226,22.705278592375397,0.0,57582.0,2799.333333333333,EMIS,EMIS Web
5964,M91613,05Y,0.35,6.0,0.471195063339486,1.0,1.0,422.22,97.0,27.0,546.22,42.5803207869974,47.884527192524395,45.32556864741321,5.98290598290598,29.572649572649606,0.0,70327.0,3715.25,EMIS,EMIS Web
5965,M91614,05Y,0.04597701149425287,6.0,0.5118716418346761,3.0,3.0,434.12,96.4,27.0,557.52,28.6285920600858,81.92930634306809,54.908759451767594,18.1174957118353,21.783876500857602,0.0,92041.0,4911.416666666667,EMIS,EMIS Web
5966,M91616,05Y,0.014545454545454545,6.0,0.6151925614818987,6.0,6.0,431.59,97.0,27.0,555.59,39.0892989365892,69.877572868003,50.7878813456283,14.5576266736676,24.0378051982148,0.0,172525.0,7585.416666666668,EMIS,EMIS Web
5967,M91619,05Y,0.0,6.0,0.4143835350234525,3.0,3.0,422.61,85.55,26.59,534.75,28.2973089058524,79.4089905165703,33.390191723943,12.312388705164098,26.7514627321292,0.0,59679.0,4315.75,EMIS,EMIS Web
5968,M91621,05Y,0.18823529411764706,6.0,0.3523282602917272,5.0,5.0,431.55,96.71,27.0,555.26,40.718993810178794,38.847868446669004,47.243772847870204,5.98349381017882,32.5171939477304,0.0,101490.0,4680.0,EMIS,EMIS Web
5969,M91623,05Y,0.0,6.0,0.489608324276873,1.0,1.0,360.4,75.29,24.0,459.69000000000005,25.238403429147702,82.38747162648029,57.9758832688994,21.8356026222895,16.5506807866868,0.0,34902.0,1699.8333333333335,EMIS,EMIS Web
5970,M91624,05Y,0.009345794392523364,6.0,0.5412598022937491,3.0,3.0,345.38,90.06,26.79,462.23,39.26813975055961,63.214038496583214,47.50969403040551,11.9923249120563,23.9334825711545,0.0,62767.0,3099.916666666666,EMIS,EMIS Web
5971,M91625,05Y,0.15,6.0,0.4811171026893268,2.0,2.0,390.88,97.0,26.94,514.8199999999998,40.2941323086196,55.0895012042828,33.4479759403969,5.843373493975902,34.3012048192771,0.0,45499.0,2944.416666666666,EMIS,EMIS Web
5972,M91626,05Y,0.13966480446927373,6.0,0.441513141253737,3.0,3.0,431.28,97.0,27.0,555.28,26.5166788897377,90.7963750454871,51.4491604466891,17.5362687706796,24.2046322219394,0.0,69205.0,4074.583333333334,EMIS,EMIS Web
5973,M91628,05Y,0.0,6.0,0.30357688868971644,2.0,2.0,432.95,97.0,27.0,556.95,38.9201487486782,85.38066534120871,55.3572969121923,11.7522871217452,25.9254046446165,0.0,48349.0,2908.666666666667,EMIS,EMIS Web
